subject,session,run,image_name,category,class_id
sub-05,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\car\2008_006694_resized.jpg,car,6
sub-19,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\2010_003074_resized.jpg,sheep,16
sub-15,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02415577_7094_resized.jpg,sheep,16
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2008_004771_resized.jpg,aeroplane,0
sub-05,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bus\2008_003373_resized.jpg,bus,5
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2008_001114_resized.jpg,train,18
sub-23,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2011_001873_resized.jpg,bird,2
sub-15,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_11670_resized.jpg,bottle,4
sub-14,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\n02389026_6202_resized.jpg,horse,13
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\000495_resized.jpg,bird,2
sub-24,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2010_005706_resized.jpg,train,18
sub-05,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\2010_003512_resized.jpg,bottle,4
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_6582_resized.jpg,flower,12
sub-09,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\002623_resized.jpg,cow,9
sub-05,ses-05,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\car\002667_resized.jpg,car,6
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_4613_resized.jpg,bus,5
sub-19,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_9837_resized.jpg,boat,3
sub-20,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\2008_002467_resized.jpg,bottle,4
sub-03,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_763_resized.jpg,chair,8
sub-24,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02410509_7486_resized.jpg,cow,9
sub-14,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\2010_005364_resized.jpg,boat,3
sub-02,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_7603_resized.jpg,boat,3
sub-05,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03791053_12638_resized.jpg,motorbike,14
sub-29,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2010_000244_resized.jpg,cat,7
sub-09,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_26539_resized.jpg,diningtable,10
sub-20,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2009_001260_resized.jpg,cat,7
sub-14,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2008_002999_resized.jpg,person,15
sub-19,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_8046_resized.jpg,bus,5
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\2011_001525_resized.jpg,train,18
sub-09,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n02791124_14_resized.jpg,chair,8
sub-05,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_11719_resized.jpg,bottle,4
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\n02389026_3388_resized.jpg,horse,13
sub-17,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n04152593_7158_resized.jpg,tvmonitor,19
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_15934_resized.jpg,tvmonitor,19
sub-17,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_13764_resized.jpg,bottle,4
sub-20,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\009664_resized.jpg,bottle,4
sub-09,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_5287_resized.jpg,boat,3
sub-05,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\008675_resized.jpg,tvmonitor,19
sub-29,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_12201_resized.jpg,flower,12
sub-20,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_26295_resized.jpg,flower,12
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\003021_resized.jpg,bus,5
sub-20,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n04099969_1231_resized.jpg,chair,8
sub-24,ses-04,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_256_resized.jpg,chair,8
sub-15,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n04099969_930_resized.jpg,chair,8
sub-24,ses-04,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02403003_7483_resized.jpg,cow,9
sub-28,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\002431_resized.jpg,bird,2
sub-24,ses-04,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_16084_resized.jpg,sofa,17
sub-20,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_9858_resized.jpg,bus,5
sub-24,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n04152593_13127_resized.jpg,tvmonitor,19
sub-03,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_14363_resized.jpg,sofa,17
sub-03,ses-01,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03062245_1982_resized.jpg,bottle,4
sub-20,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\2008_006528_resized.jpg,cow,9
sub-05,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\002480_resized.jpg,cat,7
sub-03,ses-01,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2009_003685_resized.jpg,bird,2
sub-20,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_816_resized.jpg,bottle,4
sub-19,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2010_001590_resized.jpg,cat,7
sub-02,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_9667_resized.jpg,bus,5
sub-28,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2009_001008_resized.jpg,cat,7
sub-02,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\005324_resized.jpg,sheep,16
sub-23,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2009_000347_resized.jpg,train,18
sub-14,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02422699_422_resized.jpg,sheep,16
sub-19,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2009_000606_resized.jpg,person,15
sub-05,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_5307_resized.jpg,bottle,4
sub-24,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\002956_resized.jpg,bicycle,1
sub-19,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02408429_14448_resized.jpg,cow,9
sub-29,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2010_002914_resized.jpg,person,15
sub-29,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2008_001810_resized.jpg,bird,2
sub-02,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03062245_3370_resized.jpg,bottle,4
sub-15,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_7489_resized.jpg,tvmonitor,19
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_5177_resized.jpg,flower,12
sub-24,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\2010_002388_resized.jpg,bottle,4
sub-29,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02408429_1913_resized.jpg,cow,9
sub-23,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sofa\n04344873_1546_resized.jpg,sofa,17
sub-14,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_24687_resized.jpg,diningtable,10
sub-09,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\2008_006909_resized.jpg,horse,13
sub-24,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_2694_resized.jpg,chair,8
sub-15,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\007825_resized.jpg,aeroplane,0
sub-29,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_13930_resized.jpg,diningtable,10
sub-29,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n04152593_15291_resized.jpg,tvmonitor,19
sub-23,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sofa\n04344873_2852_resized.jpg,sofa,17
sub-19,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_18436_resized.jpg,motorbike,14
sub-29,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\2009_005256_resized.jpg,tvmonitor,19
sub-05,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\2008_000858_resized.jpg,motorbike,14
sub-23,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02412080_2247_resized.jpg,sheep,16
sub-03,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03791053_5620_resized.jpg,motorbike,14
sub-15,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\002080_resized.jpg,train,18
sub-29,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_4046_resized.jpg,bottle,4
sub-14,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\002236_resized.jpg,train,18
sub-17,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_1048_resized.jpg,sofa,17
sub-02,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\009834_resized.jpg,car,6
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_004390_resized.jpg,car,6
sub-28,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02415577_3538_resized.jpg,sheep,16
sub-15,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2009_000915_resized.jpg,cat,7
sub-09,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_1919_resized.jpg,bicycle,1
sub-17,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_12833_resized.jpg,diningtable,10
sub-05,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\009158_resized.jpg,bird,2
sub-19,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_14255_resized.jpg,flower,12
sub-28,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2010_003326_resized.jpg,person,15
sub-19,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\007581_resized.jpg,train,18
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\004802_resized.jpg,bus,5
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\000665_resized.jpg,aeroplane,0
sub-28,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\005802_resized.jpg,bird,2
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2010_000285_resized.jpg,aeroplane,0
sub-17,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\003507_resized.jpg,tvmonitor,19
sub-09,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\007143_resized.jpg,car,6
sub-19,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02410509_3099_resized.jpg,cow,9
sub-24,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_37359_resized.jpg,flower,12
sub-05,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\2008_007840_resized.jpg,dog,11
sub-20,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_9418_resized.jpg,flower,12
sub-09,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\000242_resized.jpg,cat,7
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sofa\2009_001746_resized.jpg,sofa,17
sub-02,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_27557_resized.jpg,diningtable,10
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n02791124_1403_resized.jpg,chair,8
sub-24,ses-04,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2008_007256_resized.jpg,cat,7
sub-09,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2008_000189_resized.jpg,car,6
sub-09,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\2009_004134_resized.jpg,horse,13
sub-23,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\2008_007829_resized.jpg,train,18
sub-29,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02410509_2215_resized.jpg,cow,9
sub-23,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_10418_resized.jpg,bottle,4
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\2008_008012_resized.jpg,horse,13
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\009129_resized.jpg,sofa,17
sub-09,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_4250_resized.jpg,bottle,4
sub-09,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_39916_resized.jpg,diningtable,10
sub-17,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02412080_36296_resized.jpg,sheep,16
sub-24,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\2010_002774_resized.jpg,bus,5
sub-29,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02422699_422_resized.jpg,sheep,16
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_006621_resized.jpg,aeroplane,0
sub-14,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\007062_resized.jpg,bicycle,1
sub-17,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\2010_002938_resized.jpg,dog,11
sub-14,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\005319_resized.jpg,sheep,16
sub-03,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_006637_resized.jpg,aeroplane,0
sub-29,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_17328_resized.jpg,motorbike,14
sub-24,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_8091_resized.jpg,boat,3
sub-03,ses-02,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_6092_resized.jpg,flower,12
sub-19,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_6009_resized.jpg,horse,13
sub-28,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_52020_resized.jpg,flower,12
sub-20,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n02835271_17649_resized.jpg,bicycle,1
sub-19,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_9448_resized.jpg,bus,5
sub-09,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02417914_371_resized.jpg,sheep,16
sub-24,ses-04,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_3961_resized.jpg,bicycle,1
sub-24,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_12841_resized.jpg,bicycle,1
sub-03,ses-01,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\2010_000141_resized.jpg,tvmonitor,19
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2011_000679_resized.jpg,person,15
sub-03,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_12115_resized.jpg,flower,12
sub-05,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2009_002789_resized.jpg,dog,11
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\n03782006_9953_resized.jpg,tvmonitor,19
sub-20,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03062245_2660_resized.jpg,bottle,4
sub-28,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_7784_resized.jpg,bottle,4
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2010_003418_resized.jpg,bird,2
sub-19,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02408429_1699_resized.jpg,cow,9
sub-15,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\001835_resized.jpg,cat,7
sub-23,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\diningtable\n03201208_30268_resized.jpg,diningtable,10
sub-02,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2008_005634_resized.jpg,aeroplane,0
sub-19,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02412080_8394_resized.jpg,sheep,16
sub-29,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\2008_004955_resized.jpg,car,6
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02422106_9605_resized.jpg,sheep,16
sub-20,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02412080_20801_resized.jpg,sheep,16
sub-17,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_36356_resized.jpg,bus,5
sub-09,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_12629_resized.jpg,sofa,17
sub-20,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\005480_resized.jpg,bicycle,1
sub-20,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\2010_000199_resized.jpg,train,18
sub-09,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\2011_002119_resized.jpg,sheep,16
sub-19,ses-01,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_10384_resized.jpg,boat,3
sub-19,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\2008_004719_resized.jpg,tvmonitor,19
sub-05,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\2010_005066_resized.jpg,sheep,16
sub-03,ses-01,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02408429_1239_resized.jpg,cow,9
sub-02,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2011_000999_resized.jpg,cat,7
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2010_002654_resized.jpg,dog,11
sub-09,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2009_000833_resized.jpg,person,15
sub-24,ses-04,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2008_000761_resized.jpg,dog,11
sub-19,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2010_002553_resized.jpg,cat,7
sub-09,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_13932_resized.jpg,sofa,17
sub-05,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_16964_resized.jpg,motorbike,14
sub-24,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\004724_resized.jpg,bus,5
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_5022_resized.jpg,bottle,4
sub-19,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\001433_resized.jpg,aeroplane,0
sub-29,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_5948_resized.jpg,sofa,17
sub-29,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\2009_000924_resized.jpg,sheep,16
sub-19,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_11817_resized.jpg,boat,3
